offset,table,text_en,speaker
STR_DIALOGS_ZARGA_D3_BRIGARD_5,texts_DIALOGS,It's true...,BRIGARD
STR_DIALOGS_ZARGA_D4_BRIGARD_1,texts_DIALOGS,They will not break us so easily.,BRIGARD
STR_DIALOGS_ZARGA_D4_BRIGARD_2,texts_DIALOGS,We will not give up without a fight.,BRIGARD
STR_DIALOGS_ZARGA_D4_BRIGARD_3,texts_DIALOGS,They will not be rid of us without first seeing what we are.,BRIGARD
STR_DIALOGS_ZARGA_D5_BRIGARD_1,texts_DIALOGS,WE ARE SOLDIERS!,BRIGARD
STR_DIALOGS_PLAINS3_AHT_D1_GALATH_1,texts_DIALOGS,"You must be brave to stand before me, witch, after everything you've done to me!",GALATH
STR_DIALOGS_PLAINS3_AHT_D1_SANGRIGOR_2,texts_DIALOGS,Would you rather have turned to dust and bones?,SANGRIGOR
STR_DIALOGS_PLAINS3_AHT_D1_GALATH_3,texts_DIALOGS,I would've survived an arrow if you hadn't dragged me here!,GALATH
STR_DIALOGS_PLAINS3_AHT_D1_SANGRIGOR_4,texts_DIALOGS,"If there's one thing that's certain, mortal, it's that our gift makes no mistakes. Calm your rage.",SANGRIGOR
STR_DIALOGS_PLAINS3_AHT_D1_GALATH_5,texts_DIALOGS,Mistakes like bringing still-living soldiers from Zarga to the afterlife?,GALATH
STR_DIALOGS_PLAINS3_AHT_D1_SANGRIGOR_6,texts_DIALOGS,Zarga?,SANGRIGOR
STR_DIALOGS_PLAINS3_AHT_D1_SANGRIGOR_7,texts_DIALOGS,Oh... THOSE soldiers...,SANGRIGOR
STR_DIALOGS_PLAINS3_AHT_D2_GALATH_1,texts_DIALOGS,Tsk...,GALATH
STR_DIALOGS_PLAINS3_AHT_D2_SANGRIGOR_2,texts_DIALOGS,"I have absolutely no idea why they were brought in that state, but it is exactly them I have come to speak to you about.",SANGRIGOR
STR_DIALOGS_PLAINS3_AHT_D2_GALATH_3,texts_DIALOGS,"I don't plan on hanging around here much longer, so be quick.",GALATH
STR_DIALOGS_PLAINS3_AHT_D2_SANGRIGOR_4,texts_DIALOGS,"I have seen the hate you have for them, though you don't have to be particularly observant to notice it, I must say.",SANGRIGOR
STR_DIALOGS_PLAINS3_AHT_D2_SANGRIGOR_5,texts_DIALOGS,I would like to propose an alliance both of us would benefit from.,SANGRIGOR
STR_DIALOGS_PLAINS3_AHT_D2_GALATH_6,texts_DIALOGS,Go on...,GALATH
STR_DIALOGS_PLAINS3_AHT_D2_SANGRIGOR_7,texts_DIALOGS,You want to finish them and I want to finish... certain plans.,SANGRIGOR
STR_DIALOGS_PLAINS3_AHT_D2_GALATH_8,texts_DIALOGS,"Why don't you do it yourself? Unlike the others, you seem to take things into your own hands.",GALATH
STR_DIALOGS_PLAINS3_AHT_D2_SANGRIGOR_9,texts_DIALOGS,How observant you are!,SANGRIGOR
STR_DIALOGS_PLAINS3_AHT_D2_SANGRIGOR_10,texts_DIALOGS,"Unfortunately, my enemies have developed a talent for disposing of my minions. I no longer have any use for these parasites.",SANGRIGOR
STR_DIALOGS_PLAINS3_AHT_D2_GALATH_11,texts_DIALOGS,And I suppose that's where I come in?,GALATH
STR_DIALOGS_PLAINS3_AHT_D2_SANGRIGOR_12,texts_DIALOGS,"With an ally like you, their magic won't save them.",SANGRIGOR
STR_DIALOGS_PLAINS3_AHT_D2_SANGRIGOR_13,texts_DIALOGS,"But first, we must do something about your rather limited power.",SANGRIGOR
STR_DIALOGS_PLAINS3_AHT_D2_GALATH_14,texts_DIALOGS,"Grrr... Don't mock me, Valkyrie. Tell me your plan?",GALATH
STR_DIALOGS_PLAINS3_AHT_D2_SANGRIGOR_15,texts_DIALOGS,Let's just say... You'll be skipping a few lessons ahead.,SANGRIGOR
STR_DIALOGS_PLAINS3_AHT_D2_SANGRIGOR_16,texts_DIALOGS,Pack your bags. We're going to Ragnarok.,SANGRIGOR
STR_DIALOGS_PLAINS3_AHT_D2_GALATH_17,texts_DIALOGS,...,GALATH
STR_DIALOGS_PLAINS3_AHT_D2_GALATH_18,texts_DIALOGS,"Alright, I have nothing left to lose.",GALATH
STR_DIALOGS_PLAINS3_AHT_D2_SANGRIGOR_19,texts_DIALOGS,"That's not the spirit I expected, but it'll do.",SANGRIGOR
STR_DIALOGS_PLAINS3_AHT_D2_SANGRIGOR_20,texts_DIALOGS,"We have a pact now, mortal.",SANGRIGOR
STR_DIALOGS_PLAINS3_AHT_D2_GALATH_21,texts_DIALOGS,Whatever you say...,GALATH
STR_DIALOGS_PLAINS3_AHT_D2_SANGRIGOR_22,texts_DIALOGS,You won't regret it.,SANGRIGOR
STR_DIALOGS_PLAINS3_DV_D7_SANGRIGOR_1,texts_DIALOGS,Not so fast!,SANGRIGOR
STR_DIALOGS_HEAVENTOWER_D35_EUDER_1,texts_DIALOGS,"Ready for one last dance, milady?",EUDER
STR_DIALOGS_HEAVENTOWER_D35_SINKA_2,texts_DIALOGS,Tsk... Not even if we get out of this one.,SINKA
STR_DIALOGS_HEAVENTOWER_D35_EUDER_3,texts_DIALOGS,What a girl...,EUDER
STR_DIALOGS_HEAVENTOWER_D35_EUDER_4,texts_DIALOGS,"Don't worry, we'll see him again.",EUDER
STR_DIALOGS_HEAVENTOWER_D36_MELIAN_1,texts_DIALOGS,"Sister, do you think we'll make it?",MELIAN
STR_DIALOGS_HEAVENTOWER_D36_SIRFIEL_2,texts_DIALOGS,"Melian, the two of us against the world, remember?",SIRFIEL
STR_DIALOGS_HEAVENTOWER_D36_MELIAN_3,texts_DIALOGS,You're right! Enough moaning.,MELIAN
STR_DIALOGS_HEAVENTOWER_D36_SIRFIEL_4,texts_DIALOGS,"Get ready, here they come.",SIRFIEL
STR_DIALOGS_HEAVENTOWER_D37_ADAMONT_1,texts_DIALOGS,"General Brigard, that soldier...",ADAMONT
STR_DIALOGS_HEAVENTOWER_D37_BRIGARD_2,texts_DIALOGS,"I know, Adamont. He's special.",BRIGARD
STR_DIALOGS_HEAVENTOWER_D37_BRIGARD_3,texts_DIALOGS,We owe it to him to reach the end. We cannot let him down.,BRIGARD
STR_DIALOGS_HEAVENTOWER_D37_ADAMONT_4,texts_DIALOGS,Heh... That won't be a problem. I eat bugs like these for breakfast.,ADAMONT
STR_DIALOGS_QS_IRONCLADS_D1_ADAMONT_1,texts_DIALOGS,All my Ironclads are back safe and sound.,ADAMONT
STR_DIALOGS_QS_IRONCLADS_D1_ADAMONT_2,texts_DIALOGS,They told me you were the one who rescued them.,ADAMONT
STR_DIALOGS_QS_IRONCLADS_D1_ADAMONT_3,texts_DIALOGS,"Lad, I take my helmet off to you. These soldiers seem strong on the outside, but inside they're still not ready for the challenges this world dishes out.",ADAMONT
STR_DIALOGS_QS_IRONCLADS_D1_ADAMONT_4,texts_DIALOGS,...Unlike you. You don't seem to be afraid of anything.,ADAMONT
STR_DIALOGS_QS_IRONCLADS_D1_ADAMONT_5,texts_DIALOGS,I'm very grateful that they're back.,ADAMONT
STR_DIALOGS_QS_IRONCLADS_D1_ADAMONT_6,texts_DIALOGS,"You've earnt yourself something very special, I hope it isn't too difficult for you to carry. Wouldn't want it to seem like a punishment instead of a reward, now would we? Ahahaha!",ADAMONT
STR_DIALOGS_CRYSTAL_6_SLIDE1_NARRATOR_0,texts_DIALOGS,"Vanij, known as the first Einherjar to keep his bodily form thanks to the Valkyries' power, receives a hurried visit from his master.",
STR_DIALOGS_CAVE_4_PREORDER_D1_MAKEREL_1,texts_DIALOGS,"Hey, Gruper! Look at this soldier all on his lonesome.",MAKEREL
STR_DIALOGS_CAVE_4_PREORDER_D1_GRUPER_2,texts_DIALOGS,"Well, it's not like we all need to be holding each other's hands now, is it?",GRUPER
STR_DIALOGS_CAVE_4_PREORDER_D2_MAKEREL_1,texts_DIALOGS,I know that!,MAKEREL
STR_DIALOGS_CAVE_4_PREORDER_D2_GRUPER_2,texts_DIALOGS,"Soldier, if you're going it alone, you better take this. Makerel has a few spare potions.",GRUPER
STR_DIALOGS_CAVE_4_PREORDER_D3_MAKEREL_1,texts_DIALOGS,What?_700_ Me?,MAKEREL
STR_DIALOGS_CAVE_4_PREORDER_D4_MAKEREL_1,texts_DIALOGS,Alriiight...,MAKEREL
STR_DIALOGS_CAVE_4_PREORDER_D4_MAKEREL_2,texts_DIALOGS,"Best thank Gruper, he seems to like you.",MAKEREL
STR_DIALOGS_CAVE_4_PREORDER_D4_GRUPER_3,texts_DIALOGS,"Go on then. If you're going off on your own, we'll bump into each other again.",GRUPER
STR_DIALOGS_TOWN_AAF_CROMAMINION1_1_1,texts_DIALOGS,"Thank you for helping us. When we arrived here, we launched several servidrones to help us inspect the area. Please, feel free to make use of any you come across. They are programmed with a few basic functions so, if you activate them, they might be useful for your endeavours.
Strength!",
STR_DIALOGS_INTERMISSION_1_D1_FREYDIN_1,texts_DIALOGS,Liandris...,FREYDIN
STR_DIALOGS_INTERMISSION_1_D1_FREYDIN_2,texts_DIALOGS,Liandris... answer my call.,FREYDIN
STR_DIALOGS_INTERMISSION_1_D2_LIANDRIS_1,texts_DIALOGS,"I am here, my lady.",LIANDRIS
STR_DIALOGS_INTERMISSION_1_D2_FREYDIN_2,texts_DIALOGS,"Liandris, we have been made aware of some unusual beings recently appearing across Terragaya.",FREYDIN
STR_DIALOGS_INTERMISSION_1_D2_LIANDRIS_3,texts_DIALOGS,Do you mean the Humans?,LIANDRIS
STR_DIALOGS_INTERMISSION_1_D2_FREYDIN_4,texts_DIALOGS,Huma-? Oh... “Those” humans,FREYDIN
STR_DIALOGS_INTERMISSION_1_D2_FREYDIN_5,texts_DIALOGS,I am aware of the phenomenon that has brought them to Terragaya but these beings are not our concern at this moment.,FREYDIN
STR_DIALOGS_INTERMISSION_1_D2_LIANDRIS_6,texts_DIALOGS,"They were “cut off” inside that dome, which is why we appeared.",LIANDRIS
STR_DIALOGS_INTERMISSION_1_D2_FREYDIN_7,texts_DIALOGS,Have I not made it clear that I have no interest in the Humans? I speak of the other soulless beings.,FREYDIN
STR_DIALOGS_INTERMISSION_1_D2_LIANDRIS_8,texts_DIALOGS,...I understand. Should we act?,LIANDRIS
STR_DIALOGS_INTERMISSION_1_D2_FREYDIN_9,texts_DIALOGS,"No... for now, be cautious, but watch them closely.",FREYDIN
STR_DIALOGS_INTERMISSION_1_D2_LIANDRIS_10,texts_DIALOGS,"As you wish, my lady.",LIANDRIS
STR_DIALOGS_INTERMISSION_2_D1_FREYDIN_1,texts_DIALOGS,Liandris...,FREYDIN
STR_DIALOGS_INTERMISSION_2_D1_FREYDIN_2,texts_DIALOGS,Liandris... answer my call.,FREYDIN
STR_DIALOGS_INTERMISSION_2_D2_LIANDRIS_1,texts_DIALOGS,"I am here, my lady.",LIANDRIS
STR_DIALOGS_INTERMISSION_2_D2_FREYDIN_2,texts_DIALOGS,"Liandris, those Humans I was made aware of... I must know the circumstances of their arrival on Terragaya.",FREYDIN
STR_DIALOGS_INTERMISSION_2_D2_LIANDRIS_3,texts_DIALOGS,They were preparing for war.,LIANDRIS
STR_DIALOGS_INTERMISSION_2_D2_FREYDIN_4,texts_DIALOGS,Preparing? They did not die in combat?,FREYDIN
STR_DIALOGS_INTERMISSION_2_D2_LIANDRIS_5,texts_DIALOGS,"No, but we were called to their location, a place where they found themselves sealed off and isolated, not just from their own world, but from the universe",LIANDRIS
STR_DIALOGS_INTERMISSION_2_D2_FREYDIN_6,texts_DIALOGS,And they arrived not long after those beings began to appear on the planet's surface...,FREYDIN
STR_DIALOGS_INTERMISSION_2_D2_LIANDRIS_7,texts_DIALOGS,"Is something the matter, my lady?",LIANDRIS
STR_DIALOGS_INTERMISSION_2_D2_FREYDIN_8,texts_DIALOGS,Nothing deserving of my time or energy at this moment. Keep your distance from them and visit Terragaya only when strictly necessary.,FREYDIN
STR_DIALOGS_INTERMISSION_2_D2_FREYDIN_9,texts_DIALOGS,Inform the others.,FREYDIN
STR_DIALOGS_INTERMISSION_2_D2_LIANDRIS_10,texts_DIALOGS,"As you wish, my lady.",LIANDRIS
STR_DIALOGS_INTERMISSION_3_D1_FREYDIN_1,texts_DIALOGS,Liandris...,FREYDIN
STR_DIALOGS_INTERMISSION_3_D1_FREYDIN_2,texts_DIALOGS,Liandris... answer my call.,FREYDIN
STR_DIALOGS_INTERMISSION_3_D2_LIANDRIS_1,texts_DIALOGS,"I am here, my lady.",LIANDRIS
STR_DIALOGS_INTERMISSION_3_D2_FREYDIN_2,texts_DIALOGS,"Liandris, your actions disappoint me. This is the first time I have lost total control of a Valkyrie.",FREYDIN
STR_DIALOGS_INTERMISSION_3_D2_LIANDRIS_3,texts_DIALOGS,I am sorr-,LIANDRIS
STR_DIALOGS_INTERMISSION_3_D2_FREYDIN_4,texts_DIALOGS,"Do not interrupt me, Liandris. You have humiliated me in front of the others.",FREYDIN
STR_DIALOGS_INTERMISSION_3_D2_LIANDRIS_5,texts_DIALOGS,Is there something I can do?,LIANDRIS
STR_DIALOGS_INTERMISSION_3_D2_FREYDIN_6,texts_DIALOGS,You have done quite enough.,FREYDIN
STR_DIALOGS_INTERMISSION_3_D2_LIANDRIS_7,texts_DIALOGS,I can be erased if that is to be my punishment.,LIANDRIS
STR_DIALOGS_INTERMISSION_3_D2_FREYDIN_8,texts_DIALOGS,What good would that do?,FREYDIN
STR_DIALOGS_INTERMISSION_3_D2_FREYDIN_9,texts_DIALOGS,No... I want you to find Sangrigor at all costs and bring her before me. I must know why she has escaped my call.,FREYDIN
STR_DIALOGS_INTERMISSION_3_D2_LIANDRIS_10,texts_DIALOGS,"As you wish, my lady.",LIANDRIS
STR_INGAME_DIALOGS_PIG_CAVE_23,texts_INGAME_DIALOGS,HELP!,
STR_INGAME_DIALOGS_PIG_CAVE_23_2,texts_INGAME_DIALOGS,"Aim at the wall, hotshot.",
STR_INGAME_DIALOGS_PIG_CAVE_23_3,texts_INGAME_DIALOGS,"Finish off <color=IMP>all</color> of those bugs, please!",
STR_INGAME_DIALOGS_PIG_CAVE_23_4,texts_INGAME_DIALOGS,My arms are going numb. Would you mind letting me down now?,
STR_INGAME_DIALOGS_FREE_SOLDIER_1,texts_INGAME_DIALOGS,STR_INGAME_DIALOGS_FREE_SOLDIER_1,
STR_INGAME_DIALOGS_FREE_SOLDIER_2,texts_INGAME_DIALOGS,STR_INGAME_DIALOGS_FREE_SOLDIER_2,
STR_INGAME_DIALOGS_FREE_SOLDIER_3,texts_INGAME_DIALOGS,STR_INGAME_DIALOGS_FREE_SOLDIER_3,
STR_INGAME_DIALOGS_FREE_SOLDIER_4,texts_INGAME_DIALOGS,STR_INGAME_DIALOGS_FREE_SOLDIER_4,
STR_INGAME_DIALOGS_SIGN_PLAINS_1_1,texts_INGAME_DIALOGS,"WEST – Sibuna Desert
EAST – Spider Lair",
STR_INGAME_DIALOGS_SOLDIER1_PLAINS_1_1,texts_INGAME_DIALOGS,"This place don't seem so different from the fields back home, does it?",
STR_INGAME_DIALOGS_SOLDIER2_PLAINS_1_1,texts_INGAME_DIALOGS,"We've got no way of reachin' General Brigard. We've started to 'ave a look at the perimeter, but I'd much rather've been in his regiment, that's for certain.",
STR_INGAME_DIALOGS_SOLDIER1_CAVE4_1_1,texts_INGAME_DIALOGS,Hahaah! They've just saved us from being buried alive in one cave and we've ended up in another.,
STR_INGAME_DIALOGS_SOLDIER2_CAVE4_1_1,texts_INGAME_DIALOGS,I can't believe we've ended up 'ere. What'll happen to Zarga with half its army gone?,
STR_INGAME_DIALOGS_SOLDIER2_CAVE4_1_2,texts_INGAME_DIALOGS,Nasty lookin' place... We 'sposed to start our grand mission somewhere as creepy as 'ere?,
STR_INGAME_DIALOGS_SOLDIER3_CAVE4_1_1,texts_INGAME_DIALOGS,"If we ain't dead, why've we ended up 'ere? That Valkyrie was talkin' about some power or something like that, right?",
STR_INGAME_DIALOGS_GRUPER_CAVE4_1_1,texts_INGAME_DIALOGS,There are already several groups of soldiers exploring this cave.,
STR_INGAME_DIALOGS_MAKEREL_CAVE4_1_1,texts_INGAME_DIALOGS,We're getting ready to inspect this area.,
STR_INGAME_DIALOGS_SOLDIER4_CAVE4_1_1,texts_INGAME_DIALOGS,This statue thingy makes me all strong again. You feel it too?,
STR_INGAME_DIALOGS_GRUPER_CAVE4_2_1,texts_INGAME_DIALOGS,"If they don't come back in one piece, I don't know if I'll be able to sleep again.",
STR_INGAME_DIALOGS_GRUPER_CAVE4_2_2,texts_INGAME_DIALOGS,At least the supplies are safe.,
STR_INGAME_DIALOGS_MAKEREL_CAVE4_2_1,texts_INGAME_DIALOGS,I hope you can bring them back safe and sound.,
STR_INGAME_DIALOGS_MAKEREL_CAVE4_2_2,texts_INGAME_DIALOGS,I think spending so long in here is starting to get to me. I could've sworn I heard a pig in the distance.,
STR_INGAME_NOTE_SINKA,texts_INGAME_DIALOGS,"Too slow. I'll take this. I'm sure someone would pay a pretty penny to light up their display case with this green glow.

-Sinka-",
STR_INGAME_NOTE_FIREORB,texts_INGAME_DIALOGS,"I don't think we can expand our domain into the depths of this mountain. So much heat cannot be good for our beloved spiders. Nevertheless, our expedition has come across a seemingly rare artifact. We still do not know its value, but it has become the most prized piece in our collection of treasures.",
STR_INGAME_NOTE_DISPENSER,texts_INGAME_DIALOGS,"Greetings. If you're reading this, you've probably run out of ammo for your bombs and have been looking under rocks for a while. That's all over. I have enabled a series of dispensers so that you can get my merchandise whenever and however you want. Not for free, of course, I have a family to feed. It doesn't come cheap, either. You don't know how risky it is going back for your tip.

-Balof-",
STR_INGAME_NOTE_COMPUTER_1,texts_INGAME_DIALOGS,"Report 1

We find ourselves quite far from home, but it seems that we have reached a habitable planet full of interesting life to be discovered. I do hope we haven't been too hasty in our decision. I believe we have found the perfect creature. We call it, the “Blink”.

Blinks are elusive and managing to capture several of them has been quite the feat. Fortunately, all of their insight is reduced to zero when sleeping in packs. The main reason for my choice is their ability to move from location to location from one moment to the next. I have never seen anything so fast in the history of Kortia's games.

We have enough specimens. Tomorrow we will embark on our return trip. I'm simply dying to present the committee with our candidates. It's a shame we cannot take part this year, but it will be most interesting to see what strategies the other modules employ in an attempt to capture them.",
STR_INGAME_NOTE_COMPUTER_2,texts_INGAME_DIALOGS,"Report 2

What sort of cruel nightmare is this? A few days ago, we descended through Kortia's atmosphere. We were home. However, no one was there to welcome us back. During our absence, our world was devastated by minuscule creatures that, somehow, made all forms of life on our homeworld disappear.

After confirming that no survivors were left, we followed some suspicious beings that we came across upon our arrival, and which registered on our radar systems.

Could something like that eradicate an entire planet? We Croma will never accept this joke of a fate. There will be time to cry for our loved ones later. Our hunt has a new face, and it begins now.",
STR_INGAME_NOTE_COMPUTER_3,texts_INGAME_DIALOGS,"Report 3

We have managed to track down the creature and have been able to observe it more closely. It appears to be a type of insect, yet enormous in size. It is difficult to follow, moving at great speed and capable of traversing space with ease. What is it looking for? What is it doing? Does a being such as this really need an entire planet to feed? I must capture it and discover what drives it.

Whatever it is, we have followed it to a new planet that has caught our attention. After seeing so many worlds, I am quite sure that this one gives out a different aura than the rest. In any case, we are here for revenge. The being is on the surface. Now is our chance to go down there and face it directly. Should we fail, other worlds will meet the same fate as our own.

Our transporters are ready. Once we reach a suitable altitude, we will launch them at the surface, descend and begin our hunt. We have travelled across the entire galaxy to get here. We will not let this opportunity pass us by. There will be no more reports until be have the head of that monster on our trophy table.",
STR_INGAME_DIALOGS_SINKA_CAVE4_1_1,texts_INGAME_DIALOGS,Stop him! Don't let him hurt them!,
STR_INGAME_DIALOGS_SINKA_CAVE4_2_1,texts_INGAME_DIALOGS,Stop worrying about us. I can take care of this. Go.,
STR_INGAME_DIALOGS_MAKEREL_CAVE4_3_1,texts_INGAME_DIALOGS,Let's try to find out what just happened.,
STR_INGAME_DIALOGS_GRUPER_CAVE4_3_1,texts_INGAME_DIALOGS,What on earth happened to him?,
STR_INGAME_DIALOGS_MAKEREL_CAVE4_4_1,texts_INGAME_DIALOGS,We trust you to free the rest!,
STR_INGAME_DIALOGS_GRUPER_CAVE4_4_1,texts_INGAME_DIALOGS,That door ahead gives me the creeps.,
STR_INGAME_DIALOGS_GRUPER_CAVE4_SCREAM,texts_INGAME_DIALOGS,Aaah!!!,
STR_INGAME_DIALOGS_BRIGARD_FOREST1_SCREAM,texts_INGAME_DIALOGS,For Zarga!!!,
STR_INGAME_DIALOGS_PLAINS2_11_D1_SKRIBLES_1,texts_INGAME_DIALOGS,I can't quite make out this path..._300_ This other one leads to...,SKRIBLES
STR_INGAME_DIALOGS_PLAINS2_11_D2_SKRIBLES_1,texts_INGAME_DIALOGS,Here's a hill... and this is... a tree?,SKRIBLES
STR_INGAME_DIALOGS_PLAINS2_11_D3_SKRIBLES_1,texts_INGAME_DIALOGS,"If I don't mark this river on the map, will people fall in?_300_ I would definitely fall in...",SKRIBLES
STR_INGAME_DIALOGS_SINKA_CAVE4_3_1,texts_INGAME_DIALOGS,"From your expression, I'd hazard a guess that you've already found all the gems, but I would wipe that smile off my face if I were you.",
STR_INGAME_DIALOGS_SINKA_CAVE4_3_2,texts_INGAME_DIALOGS,"Look closely. Doesn't that door make your hairs stand on end?_100_ You seem so carefree about this, it makes me nervous.",
STR_INGAME_DIALOGS_SOLDIER1_PLAINS2_1_1,texts_INGAME_DIALOGS,Looks like the regiment inspecting the western cave's finally started to come out.,
STR_INGAME_DIALOGS_SOLDIER1_PLAINS2_1_2,texts_INGAME_DIALOGS,I wouldn't 'ave gone in there for anything in the world.,
STR_INGAME_DIALOGS_SOLDIER1_PLAINS2_1_3,texts_INGAME_DIALOGS,Gimme a break. You'd 'ave gone wherever you were ordered...,
STR_INGAME_DIALOGS_SOLDIER1_PLAINS2_1_4,texts_INGAME_DIALOGS,"Ah, 'spose. Who am I ladding? They find what we were looking for?",
STR_INGAME_DIALOGS_SOLDIER1_PLAINS2_1_5,texts_INGAME_DIALOGS,"Not ""what"", but ""who"". Some kind of God on earth. But there were only monsters.",
STR_INGAME_DIALOGS_SOLDIER1_PLAINS2_1_6,texts_INGAME_DIALOGS,Wow... Wonder what it looks like...,
STR_INGAME_DIALOGS_ADAMONT_1_PLAINS_5,texts_INGAME_DIALOGS,Last one there goes hungry tonight!,
STR_INGAME_DIALOGS_NOMADTHIEF_1,texts_INGAME_DIALOGS,STR_INGAME_DIALOGS_NOMADTHIEF_1,
STR_INGAME_DIALOGS_NOMADTHIEF_2,texts_INGAME_DIALOGS,STR_INGAME_DIALOGS_NOMADTHIEF_2,
STR_INGAME_DIALOGS_CROMATICDOOR_NOSPHERES,texts_INGAME_DIALOGS,There's a strange mechanism attached to the door.,
STR_INGAME_DIALOGS_ADAMONT_COMBATBLOCK_1,texts_INGAME_DIALOGS,Aaah!!!,
STR_INGAME_DIALOGS_ADAMONT_COMBATBLOCK_2,texts_INGAME_DIALOGS,That all you've got? Ya crusty cockroach!,
STR_INGAME_DIALOGS_ADAMONT_COMBATBLOCK_3,texts_INGAME_DIALOGS,Aargh!!! I'll make a new shield outta your shell once I'm done with you!,
STR_INGAME_DIALOGS_ADAMONT_COMBATBLOCK_4,texts_INGAME_DIALOGS,"Stay close, lad!!!",
STR_INGAME_DIALOGS_ADAMONT_COMBATBLOCK_5,texts_INGAME_DIALOGS,Is that the best you can do?!,
STR_INGAME_DIALOGS_PYRAMID_TRAPPEDIRONCLAD_1_1,texts_INGAME_DIALOGS,"Captain Adamont is too impulsive. Still, we'll follow him to the end.",
STR_INGAME_DIALOGS_PYRAMID_TRAPPEDIRONCLAD_2_1,texts_INGAME_DIALOGS,We never leave anyone behind.,
STR_INGAME_DIALOGS_PYRAMID_TRAPPEDIRONCLAD_3_1,texts_INGAME_DIALOGS,"When I think about how we're going to have to cross that desert again, it doesn't seem that bad here. At least it has a solid floor.",
STR_INGAME_DIALOGS_PYRAMID_TRAPPEDIRONCLAD_4_1,texts_INGAME_DIALOGS,This world is insane.,
STR_INGAME_DIALOGS_PYRAMID_TRAPPEDIRONCLAD_5_1,texts_INGAME_DIALOGS,You should enlist with our regiment. Things never get boring with Adamont as captain.,
STR_INGAME_DIALOGS_PYRAMID_ADAMONT_LEAVE,texts_INGAME_DIALOGS,Let's go!!!,
STR_INGAME_DIALOGS_PYRAMID_ADAMONT_RECUE_ME,texts_INGAME_DIALOGS,"Ey, lad! Get me out of here before you shoot off!",
STR_INGAME_DIALOGS_ADAMONT_1_PYRAMID_4,texts_INGAME_DIALOGS,"Brigard wouldn't send any old soldier. What are you thinking? Take a good look at this cell, from top to bottom. There's got to be something we've missed.",
STR_INGAME_DIALOGS_ADAMONT_1_PYRAMID_22,texts_INGAME_DIALOGS,Careful now... It still seems strange to me that they've left this sorta relic here unattended.,
STR_INGAME_DIALOGS_BALOF_INTRO_AC,texts_INGAME_DIALOGS,First-class material.,
STR_INGAME_DIALOGS_BALOF_OUTRO_AC,texts_INGAME_DIALOGS,Come back whenever you want!,
STR_INGAME_DIALOGS_SCRIBLES_INTRO_AC,texts_INGAME_DIALOGS,Take a look at my maps!,
STR_INGAME_DIALOGS_SCRIBLES_OUTRO_AC,texts_INGAME_DIALOGS,"If you get lost, it's because you want to!",
STR_INGAME_DIALOGS_GARTUA_INTRO_PRES,texts_INGAME_DIALOGS,"Sorry, we're not open today.",
STR_INGAME_DIALOGS_GARTUA_INTRO_AC,texts_INGAME_DIALOGS,I just hit my finger!,
STR_INGAME_DIALOGS_GARTUA_OUTRO_AC,texts_INGAME_DIALOGS,I have work to do!,
STR_INGAME_DIALOGS_EDIL_COMBAT_1,texts_INGAME_DIALOGS,I'm ready!,
STR_INGAME_DIALOGS_EDIL_COMBAT_2,texts_INGAME_DIALOGS,You're no match for us!,
STR_INGAME_DIALOGS_EDIL_COMBAT_3,texts_INGAME_DIALOGS,You've got the wrong city!,
STR_INGAME_DIALOGS_PLAINS3_RESCUE_D1_SOLDIER_1,texts_INGAME_DIALOGS,Aaah!,SOLDIER
STR_INGAME_DIALOGS_PLAINS3_RESCUE_D1_EUDER_1,texts_INGAME_DIALOGS,There's no time! Jump on!,EUDER
STR_INGAME_DIALOGS_AC_CROMAMINION_1_1,texts_INGAME_DIALOGS,I'm a little busy. Do you mind?,
STR_INGAME_DIALOGS_AC_CROMAMINION_2_1,texts_INGAME_DIALOGS,...,
STR_INGAME_DIALOGS_AC_CROMAMINION_3_1,texts_INGAME_DIALOGS,...,
STR_INGAME_DIALOGS_AC_CROMACHIEF_1,texts_INGAME_DIALOGS,We don't have time to deal with Humans.,
STR_INGAME_DIALOGS_AP_CROMAMINION_1_1,texts_INGAME_DIALOGS,I see that the commander has brought you the orb.,
STR_INGAME_DIALOGS_AP_CROMAMINION_1_2,texts_INGAME_DIALOGS,"You can learn a lot from observing. We know we could count on you, little man.",
STR_INGAME_DIALOGS_AP_CROMAMINION_2_1,texts_INGAME_DIALOGS,You must know someone in the city who is capable of doing it.,
STR_INGAME_DIALOGS_AP_CROMAMINION_2_2,texts_INGAME_DIALOGS,We are not particularly... adept... at dealing with small people.,
STR_INGAME_DIALOGS_AP_CROMAMINION_3_1,texts_INGAME_DIALOGS,"The Commander made great efforts in asking you for help, don't think it was easy for him.",
STR_INGAME_DIALOGS_AP_JIVAN_HOUSE_DOOR_1_1,texts_INGAME_DIALOGS,Best net to disturb him right now...,
STR_INGAME_DIALOGS_MAF_CROMAMINION_2_1,texts_INGAME_DIALOGS,"Do not worry, I will protect the beacon. The last thing we need is more intruders getting inside.",
STR_INGAME_DIALOGS_AAF_CROMAMINION_1_1,texts_INGAME_DIALOGS,Many thanks.,
STR_INGAME_DIALOGS_AAF_CROMAMINION_2_1,texts_INGAME_DIALOGS,Thank you.,
STR_INGAME_DIALOGS_AAF_CROMAMINION_3_1,texts_INGAME_DIALOGS,Thank you.,
